club,clubLabel,venue,venueLabel,coordinates,Longitude,Latitude,Transfermarkt_team_ID,headquarters_location,headquarters_locationLabel
http://www.wikidata.org/entity/Q18211171,Tout Puissant Akwembe,http://www.wikidata.org/entity/Q7596089,Stade Augustin Monédan de Sibang,Point(9.4672676 0.4161976),9.4672676,0.4161976,,,
http://www.wikidata.org/entity/Q18332616,AMEP Parekklisia,http://www.wikidata.org/entity/Q19829979,Parekklisia Community Stadium,Point(33.160694444 34.736166666),33.16069444,34.73616667,,http://www.wikidata.org/entity/Q7136707,Parekklisia
http://www.wikidata.org/entity/Q18332620,ATE PEK Parekklisias,http://www.wikidata.org/entity/Q19829979,Parekklisia Community Stadium,Point(33.160694444 34.736166666),33.16069444,34.73616667,,http://www.wikidata.org/entity/Q7136707,Parekklisia
http://www.wikidata.org/entity/Q18343958,Krung Thonburi F.C.,http://www.wikidata.org/entity/Q20950074,Mahidol University Salaya Campus Stadium,Point(100.317701944 13.793268888),100.3177019,13.79326889,,,
http://www.wikidata.org/entity/Q18344825,Progresso da Lunda Sul,http://www.wikidata.org/entity/Q39050181,Estádio das Mangueiras,Point(20.3929 -9.665019),20.3929,-9.665019,,http://www.wikidata.org/entity/Q635017,Saurimo
http://www.wikidata.org/entity/Q18345536,Laxmi Prasad S.C.,http://www.wikidata.org/entity/Q5313386,Duler Stadium,Point(73.816147 15.59849),73.816147,15.59849,,,
http://www.wikidata.org/entity/Q18348190,Hamun Sazeh F.C.,http://www.wikidata.org/entity/Q6587868,Zahedan Stadium,Point(60.8381 29.4614),60.8381,29.4614,,,
http://www.wikidata.org/entity/Q18348346,Hapoel Kiryat Haim F.C.,http://www.wikidata.org/entity/Q7788770,Thomas D'Alesandro Stadium,Point(35.06075 32.824583),35.06075,32.824583,,,
http://www.wikidata.org/entity/Q18348346,Hapoel Kiryat Haim F.C.,http://www.wikidata.org/entity/Q7788770,Thomas D'Alesandro Stadium,Point(35.060805555 32.824611111),35.06080556,32.82461111,,,
http://www.wikidata.org/entity/Q18349952,Dagoretti Santos,http://www.wikidata.org/entity/Q6959780,Nairobi City Stadium,Point(36.842222 -1.292222),36.842222,-1.292222,,,
http://www.wikidata.org/entity/Q18350221,Hua Hin City F.C.,http://www.wikidata.org/entity/Q25063942,Hua Hin municipal Stadium,Point(99.969199 12.526877),99.969199,12.526877,,,
http://www.wikidata.org/entity/Q18350496,Ahi Acre F.C.,http://www.wikidata.org/entity/Q3525082,Acre Municipal Stadium,Point(35.086067 32.907897),35.086067,32.907897,,,
http://www.wikidata.org/entity/Q18350700,Al-Asalah,http://www.wikidata.org/entity/Q4120140,Prince Mohammed Stadium,Point(36.320161 33.522789),36.320161,33.522789,,,
http://www.wikidata.org/entity/Q18350894,Lweza FC,http://www.wikidata.org/entity/Q6943778,Muteesa II Stadium,Point(32.58111111 0.31361111),32.58111111,0.31361111,,,
http://www.wikidata.org/entity/Q18350971,Ifira Black Bird F.C.,http://www.wikidata.org/entity/Q16847879,Port Vila Municipal Stadium,Point(168.315833 -17.730833),168.315833,-17.730833,,http://www.wikidata.org/entity/Q37806,Port Vila
http://www.wikidata.org/entity/Q18351634,Mahibadhoo SC,http://www.wikidata.org/entity/Q1557921,Galolhu National Stadium,Point(73.513083333 4.174083333),73.51308333,4.174083333,,,
http://www.wikidata.org/entity/Q18351832,Malanje Sport Clube,http://www.wikidata.org/entity/Q2583167,Estádio 1º de Maio,Point(-8.4209 41.5388),-8.4209,41.5388,,http://www.wikidata.org/entity/Q621001,Malanje
http://www.wikidata.org/entity/Q18352208,Domant FC,http://www.wikidata.org/entity/Q55611090,Estádio Municipal do Dande,Point(13.665505 -8.579567),13.665505,-8.579567,,http://www.wikidata.org/entity/Q979174,Bula Atumba
http://www.wikidata.org/entity/Q18352534,Ittihad Al-Ramtha,http://www.wikidata.org/entity/Q18344576,Prince Hashim Stadium,Point(36.0194 32.5406),36.0194,32.5406,,,
http://www.wikidata.org/entity/Q18352664,Druk Athletic F.C.,http://www.wikidata.org/entity/Q1062074,Changlimithang Stadium,Point(89.641056 27.471417),89.641056,27.471417,,,
http://www.wikidata.org/entity/Q18352977,CSM Suceava,http://www.wikidata.org/entity/Q7596363,Stadionul Areni,Point(27.94715 45.258058),27.94715,45.258058,,,
http://www.wikidata.org/entity/Q18354002,Esperança Real FC do Congo,http://www.wikidata.org/entity/Q5402037,Estádio Imbomdeiro,Point(12.35 -6.13333),12.35,-6.13333,,http://www.wikidata.org/entity/Q500189,M'banza-Kongo
http://www.wikidata.org/entity/Q18354491,F.C. Nazareth Illit Hanan Ohayon,http://www.wikidata.org/entity/Q127871,Green Stadium,Point(35.311325 32.6898),35.311325,32.6898,,,
http://www.wikidata.org/entity/Q18354525,FC Fassell,http://www.wikidata.org/entity/Q587515,Antoinette Tubman Stadium,Point(-10.80411111 6.309),-10.80411111,6.309,,,
http://www.wikidata.org/entity/Q18356150,Bahman Shiraz F.C.,http://www.wikidata.org/entity/Q127947,Hafezieh Stadium,Point(52.556062 29.623865),52.556062,29.623865,,,
http://www.wikidata.org/entity/Q18356617,Seeker F.C.,http://www.wikidata.org/entity/Q20984341,Boonyachinda Stadium,Point(100.577392 13.867163),100.577392,13.867163,,,
http://www.wikidata.org/entity/Q18357575,Utawala F.C.,http://www.wikidata.org/entity/Q4689416,Afraha Stadium,Point(36.073705 -0.29538),36.073705,-0.29538,,,
http://www.wikidata.org/entity/Q18357762,Besta United PNG,http://www.wikidata.org/entity/Q3257543,PNG Football Stadium,Point(147.198333 -9.468333),147.198333,-9.468333,,http://www.wikidata.org/entity/Q691,Papua New Guinea
http://www.wikidata.org/entity/Q18357762,Besta United PNG,http://www.wikidata.org/entity/Q3257543,PNG Football Stadium,Point(147.198333 -9.468333),147.198333,-9.468333,,http://www.wikidata.org/entity/Q612250,Lae
http://www.wikidata.org/entity/Q18359121,Sisaket United F.C.,http://www.wikidata.org/entity/Q7586170,Sri Nakhon Lamduan Stadium,Point(104.340581 15.101036),104.340581,15.101036,,,
http://www.wikidata.org/entity/Q18378945,Western University FC,http://www.wikidata.org/entity/Q25056856,Western Stadium,Point(104.88361111 11.58138889),104.8836111,11.58138889,,http://www.wikidata.org/entity/Q424,Cambodia
http://www.wikidata.org/entity/Q18379208,Narak Tegapu F.C.,http://www.wikidata.org/entity/Q1784475,Korman Stadium,Point(168.337 -17.7339),168.337,-17.7339,,,
http://www.wikidata.org/entity/Q18379504,C.D. Escola Norberto de Castro,http://www.wikidata.org/entity/Q3321268,Estádio da Cidadela,Point(13.255889 -8.827389),13.255889,-8.827389,,http://www.wikidata.org/entity/Q3897,Luanda
http://www.wikidata.org/entity/Q18380286,Los Angeles FC,http://www.wikidata.org/entity/Q22096111,Banc of California Stadium,Point(-118.285 34.013),-118.285,34.013,,http://www.wikidata.org/entity/Q65,Los Angeles
http://www.wikidata.org/entity/Q18387187,Södertälje FK,http://www.wikidata.org/entity/Q1568614,Södertälje Fotbollsarena,Point(17.568882 59.188354),17.568882,59.188354,,,
http://www.wikidata.org/entity/Q18388051,Khoneh Be Khoneh F.C.,http://www.wikidata.org/entity/Q23043388,Haft-e Tir Stadium,Point(52.53333333 29.61666667),52.53333333,29.61666667,,,
http://www.wikidata.org/entity/Q18388775,Teuta Durrës B,http://www.wikidata.org/entity/Q3300718,Niko Dovana Stadium,Point(19.44944444 41.32583333),19.44944444,41.32583333,,,
http://www.wikidata.org/entity/Q18388775,Teuta Durrës B,http://www.wikidata.org/entity/Q3300718,Niko Dovana Stadium,Point(19.449856 41.326081),19.449856,41.326081,,,
http://www.wikidata.org/entity/Q21756881,Tasman United,http://www.wikidata.org/entity/Q3177636,Trafalgar Park,Point(173.283056 -41.266944),173.283056,-41.266944,,http://www.wikidata.org/entity/Q206687,Nelson
http://www.wikidata.org/entity/Q21816891,Inter Grand-Goave,http://www.wikidata.org/entity/Q21817685,Parc Ferrus,Point(-72.771694444 18.429694444),-72.77169444,18.42969444,,http://www.wikidata.org/entity/Q2536972,Grand-Goâve
http://www.wikidata.org/entity/Q21816922,Police nationale d'Haïti FC,http://www.wikidata.org/entity/Q755784,Stade Sylvio Cator,Point(-72.342583333 18.535861111),-72.34258333,18.53586111,,http://www.wikidata.org/entity/Q34261,Port-au-Prince
http://www.wikidata.org/entity/Q21817035,Racine FC,http://www.wikidata.org/entity/Q21818045,Parc Roland Abdallah,Point(-72.678055555 19.6685),-72.67805556,19.6685,,http://www.wikidata.org/entity/Q2029211,"Gros-Morne, Haiti"
http://www.wikidata.org/entity/Q21822465,US LaJeune,http://www.wikidata.org/entity/Q21822455,Parc Saint-Joseph,Point(-72.079444444 19.292888888),-72.07944444,19.29288889,,http://www.wikidata.org/entity/Q385720,Pignon
http://www.wikidata.org/entity/Q21834565,Gateshead United F.C.,http://www.wikidata.org/entity/Q5906371,Horsley Hill,Point(-1.4158 54.9898),-1.4158,54.9898,,,
http://www.wikidata.org/entity/Q21837031,Onisilos Sotira 2014,http://www.wikidata.org/entity/Q16553112,Sotira Municipal Stadium,Point(33.936355 35.023902),33.936355,35.023902,,http://www.wikidata.org/entity/Q1014266,Sotira
http://www.wikidata.org/entity/Q21844827,Kissos Kissonerga,http://www.wikidata.org/entity/Q16467561,Kissonerga Municipal Stadium,Point(32.405435 34.825897),32.405435,34.825897,,http://www.wikidata.org/entity/Q6417285,Kissonerga
http://www.wikidata.org/entity/Q21980926,ASOB Vatili,http://www.wikidata.org/entity/Q27862132,Vatili Community Stadium,Point(33.647674 35.143889),33.647674,35.143889,,http://www.wikidata.org/entity/Q56421348,Vatili
http://www.wikidata.org/entity/Q21986021,SCD Independiente (Camp Redó),http://www.wikidata.org/entity/Q20987914,Q20987914,Point(2.645083333 39.587638888),2.645083333,39.58763889,,,
http://www.wikidata.org/entity/Q22001168,FC Saint John's,http://www.wikidata.org/entity/Q881312,Blakes Estate Stadium,Point(-62.18632222 16.78386389),-62.18632222,16.78386389,,,
http://www.wikidata.org/entity/Q22001362,SAMB F.C.,http://www.wikidata.org/entity/Q7440260,Hang Tuah Stadium,Point(102.245369444 2.202741666),102.2453694,2.202741666,,,
http://www.wikidata.org/entity/Q22001363,PKNP F.C.,http://www.wikidata.org/entity/Q5927601,Perak Stadium,Point(101.103439 4.609433),101.103439,4.609433,,,
http://www.wikidata.org/entity/Q22021710,AFC Lancaster Lions,http://www.wikidata.org/entity/Q5382372,Ephrata High School,Point(-76.191 40.18),-76.191,40.18,,,
http://www.wikidata.org/entity/Q22022422,Walking Boyz Company,http://www.wikidata.org/entity/Q516434,André Kamperveen Stadion,Point(-55.160806 5.837389),-55.160806,5.837389,,http://www.wikidata.org/entity/Q3001,Paramaribo
http://www.wikidata.org/entity/Q22023056,Kingston Stockade Football Club,http://www.wikidata.org/entity/Q5275214,Dietz Stadium,Point(-74.02758611 41.9346),-74.02758611,41.9346,,http://www.wikidata.org/entity/Q868660,Kingston
http://www.wikidata.org/entity/Q22023327,Motagua New Orleans,http://www.wikidata.org/entity/Q7129615,Pan American Stadium,Point(-90.0879 29.9944),-90.0879,29.9944,,http://www.wikidata.org/entity/Q34404,New Orleans
http://www.wikidata.org/entity/Q22025437,San Antonio FC,http://www.wikidata.org/entity/Q7830784,Toyota Field,Point(-98.394617 29.538908),-98.394617,29.538908,,http://www.wikidata.org/entity/Q975,San Antonio
http://www.wikidata.org/entity/Q22025707,Tormenta FC,http://www.wikidata.org/entity/Q5325084,Eagle Field,Point(-81.7796 32.4098),-81.7796,32.4098,,http://www.wikidata.org/entity/Q988919,Statesboro
http://www.wikidata.org/entity/Q22027462,FC Stroitel Pripyat,http://www.wikidata.org/entity/Q21994302,Avanhard Stadium,Point(30.05438889 51.41058333),30.05438889,51.41058333,,http://www.wikidata.org/entity/Q170456,Pripyat
http://www.wikidata.org/entity/Q22032050,USF Bordj Bou Arreridj,http://www.wikidata.org/entity/Q16511492,Stade 20 Août 1955,Point(4.76667 36.0667),4.76667,36.0667,,,
http://www.wikidata.org/entity/Q22049140,CFD San Santiago,http://www.wikidata.org/entity/Q930349,Estadio Alberto Gallardo,Point(-77.045 -12.038),-77.045,-12.038,,,
http://www.wikidata.org/entity/Q22079885,Ikorodu United F.C.,http://www.wikidata.org/entity/Q673598,Onikan Stadium,Point(3.40219444 6.44247222),3.40219444,6.44247222,,,
http://www.wikidata.org/entity/Q22080021,PFC Neftochimic Burgas,http://www.wikidata.org/entity/Q1806793,Lazur Stadium,Point(27.470278 42.5125),27.470278,42.5125,,http://www.wikidata.org/entity/Q6509,Burgas
http://www.wikidata.org/entity/Q22080369,FF Elbasani,http://www.wikidata.org/entity/Q7383667,Ruzhdi Bizhuta Stadium,Point(20.091992 41.115875),20.091992,41.115875,,,
http://www.wikidata.org/entity/Q22080390,FK Kukësi,http://www.wikidata.org/entity/Q8069354,Zeqir Ymeri Stadium,Point(20.7003 42.1422),20.7003,42.1422,,,
http://www.wikidata.org/entity/Q22080432,FC Lokomotiv 2012 Mezdra,http://www.wikidata.org/entity/Q851679,Lokomotiv Stadium,Point(23.7125 43.138889),23.7125,43.138889,,,
http://www.wikidata.org/entity/Q22082634,Orsomarso S.C.,http://www.wikidata.org/entity/Q5847954,Estadio Francisco Rivera Escobar,Point(-76.30638889 3.52638889),-76.30638889,3.52638889,,,
http://www.wikidata.org/entity/Q22083332,Frenz United Football Club,http://www.wikidata.org/entity/Q7440260,Hang Tuah Stadium,Point(102.245369444 2.202741666),102.2453694,2.202741666,,,
http://www.wikidata.org/entity/Q22083762,Tullyvallen F.C.,http://www.wikidata.org/entity/Q15253416,Millfield,Point(-2.7275 51.1225),-2.7275,51.1225,,,
http://www.wikidata.org/entity/Q22088455,Utulei Youth,http://www.wikidata.org/entity/Q1637931,Veterans Memorial Stadium,Point(-170.722222 -14.333611),-170.722222,-14.333611,,,
http://www.wikidata.org/entity/Q22097750,College 1975 F.C.,http://www.wikidata.org/entity/Q1579655,Victoria Stadium,Point(-5.350342 36.149356),-5.350342,36.149356,,http://www.wikidata.org/entity/Q1410,Gibraltar
http://www.wikidata.org/entity/Q22097902,South Shore F.C.,http://www.wikidata.org/entity/Q870859,Bloomfield Road,Point(-3.048056 53.804722),-3.048056,53.804722,,,
http://www.wikidata.org/entity/Q22249769,FC Sevlievo,http://www.wikidata.org/entity/Q7286736,Rakovski Stadium,Point(25.111389 43.024167),25.111389,43.024167,,http://www.wikidata.org/entity/Q326312,Sevlievo
http://www.wikidata.org/entity/Q22261549,FC Port Moresby,http://www.wikidata.org/entity/Q2289928,Sir John Guise Stadium,Point(147.18361111 -9.44),147.1836111,-9.44,,http://www.wikidata.org/entity/Q36526,Port Moresby
http://www.wikidata.org/entity/Q22271718,Joondalup United,http://www.wikidata.org/entity/Q19573662,Percy Doyle Reserve,Point(115.767 -31.8367),115.767,-31.8367,,,
http://www.wikidata.org/entity/Q22299018,Toti City Dwellers FC,http://www.wikidata.org/entity/Q16601209,Sir Ignatius Kilage Stadium,Point(147.007 -6.73528),147.007,-6.73528,,http://www.wikidata.org/entity/Q612250,Lae
http://www.wikidata.org/entity/Q22306741,Veitongo FC,http://www.wikidata.org/entity/Q21161757,Loto-Tonga Soka Centrek,Point(-175.2230169 -21.1901862),-175.2230169,-21.1901862,,http://www.wikidata.org/entity/Q620452,Tongatapu
http://www.wikidata.org/entity/Q22662430,Shenzhen Renren F.C.,http://www.wikidata.org/entity/Q2339455,Bao'an Stadium,Point(113.876292 22.560988),113.876292,22.560988,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q22677517,NEROCA F.C.,http://www.wikidata.org/entity/Q15238122,Khuman Lampak Main Stadium,Point(93.95245 24.822691),93.95245,24.822691,,http://www.wikidata.org/entity/Q208097,Imphal
http://www.wikidata.org/entity/Q22812246,Omonoia AC Volleyball,http://www.wikidata.org/entity/Q11696538,Eleftheria Indoor Hall,Point(33.31207349 35.14726179),33.31207349,35.14726179,,http://www.wikidata.org/entity/Q3856,Nicosia
http://www.wikidata.org/entity/Q22815363,Kōchi United SC,http://www.wikidata.org/entity/Q6424858,Kochi Haruno Athletic Stadium,Point(133.502778 33.511111),133.502778,33.511111,55744,,
http://www.wikidata.org/entity/Q22886933,Ayutthaya United F.C.,http://www.wikidata.org/entity/Q19860600,Ayutthaya Province Stadium,Point(100.59726 14.350236),100.59726,14.350236,,,
http://www.wikidata.org/entity/Q22911291,Look Isan 2 F.C.,http://www.wikidata.org/entity/Q20984353,Ramkhamhaeng University Stadium,Point(100.616949 13.7547227),100.616949,13.7547227,,,
http://www.wikidata.org/entity/Q22929904,Al-Qaisumah FC,http://www.wikidata.org/entity/Q87106592,Al-Qaisumah Club Stadium,Point(46.142842 28.309642),46.142842,28.309642,,,
http://www.wikidata.org/entity/Q22929915,ZED FC,http://www.wikidata.org/entity/Q158985,Cairo International Stadium,Point(31.312333 30.069111),31.312333,30.069111,,,
http://www.wikidata.org/entity/Q22929949,Weg SC,http://www.wikidata.org/entity/Q6411564,"King Fahd Stadium, Taif",Point(40.480371 21.435972),40.480371,21.435972,,,
http://www.wikidata.org/entity/Q22935784,HaKochav Lod F.C.,http://www.wikidata.org/entity/Q20670731,Lod Municipal Stadium,Point(34.893166666 31.93925),34.89316667,31.93925,,,
http://www.wikidata.org/entity/Q22948598,Al-Arabi FC,http://www.wikidata.org/entity/Q3271676,Grand Hamad Stadium,Point(51.520509 25.258708),51.520509,25.258708,,,
http://www.wikidata.org/entity/Q22972367,San Diego Zest FC,http://www.wikidata.org/entity/Q7276790,RIMAC Arena,Point(-117.239 32.8853),-117.239,32.8853,,http://www.wikidata.org/entity/Q16552,San Diego
http://www.wikidata.org/entity/Q23015156,Carsae FC,http://www.wikidata.org/entity/Q1500479,National Stadium,Point(125.580611 -8.557944),125.580611,-8.557944,,http://www.wikidata.org/entity/Q9310,Dili
http://www.wikidata.org/entity/Q23016616,Albion SC San Diego,http://www.wikidata.org/entity/Q6878526,Mission Bay Senior High School,Point(-117.223 32.8),-117.223,32.8,,http://www.wikidata.org/entity/Q16552,San Diego
http://www.wikidata.org/entity/Q23043694,Santos Laguna Premier,http://www.wikidata.org/entity/Q2004426,Corona Stadium,Point(-103.379417 25.629145),-103.379417,25.629145,,,
http://www.wikidata.org/entity/Q23051672,FK Csíkszereda,http://www.wikidata.org/entity/Q23051502,Stadionul Municipal (Miercurea Ciuc),Point(25.80291667 46.36694444),25.80291667,46.36694444,,,
http://www.wikidata.org/entity/Q23057856,Ayutthaya Warrior F.C.,http://www.wikidata.org/entity/Q19860600,Ayutthaya Province Stadium,Point(100.59726 14.350236),100.59726,14.350236,,,
http://www.wikidata.org/entity/Q23058207,Rivers United F.C.,http://www.wikidata.org/entity/Q1479839,Yakubu Gowon Stadium,Point(7.02194 4.825),7.02194,4.825,,,
http://www.wikidata.org/entity/Q23058535,Lookphorkhun United F.C.,http://www.wikidata.org/entity/Q20984353,Ramkhamhaeng University Stadium,Point(100.616949 13.7547227),100.616949,13.7547227,,,
http://www.wikidata.org/entity/Q23091903,KF Skënderbeu Korçë B,http://www.wikidata.org/entity/Q1336599,Skënderbeu Stadium,Point(20.782778 40.625833),20.782778,40.625833,,,
http://www.wikidata.org/entity/Q23199041,BTU United F.C.,http://www.wikidata.org/entity/Q25069683,Bangkok-Thonburi University Stadium,Point(100.345516 13.769349),100.345516,13.769349,,,
http://www.wikidata.org/entity/Q23409530,"Club Deportivo ""Cultural Santa Rosa PNP""",http://www.wikidata.org/entity/Q5400330,Estadio Los Chankas,Point(-73.379257 -13.657969),-73.379257,-13.657969,,,
http://www.wikidata.org/entity/Q23585983,Vilniaus Vytis,http://www.wikidata.org/entity/Q965566,LFF Stadium,Point(25.294444 54.668611),25.294444,54.668611,,http://www.wikidata.org/entity/Q216,Vilnius
http://www.wikidata.org/entity/Q23660730,San Francisco Deltas,http://www.wikidata.org/entity/Q4263361,Kezar Stadium,Point(-122.456111111 37.766944444),-122.4561111,37.76694444,,http://www.wikidata.org/entity/Q62,San Francisco
http://www.wikidata.org/entity/Q23695767,CD El Ejido 2012,http://www.wikidata.org/entity/Q4810957,Estadio Municipal Santo Domingo,Point(-2.800494 36.764189),-2.800494,36.764189,,http://www.wikidata.org/entity/Q493933,El Ejido
http://www.wikidata.org/entity/Q23773626,Al-Amal FC (Saudi),http://www.wikidata.org/entity/Q4702180,Al Bukayryiah Club Stadium,Point(43.654003 26.166127),43.654003,26.166127,,,
http://www.wikidata.org/entity/Q23773646,Al-Qarah FC (Saudi),http://www.wikidata.org/entity/Q4116944,Prince Abdullah bin Jalawi Stadium,Point(49.612778 25.305833),49.612778,25.305833,,,
http://www.wikidata.org/entity/Q23777392,FK Şərurspor,http://www.wikidata.org/entity/Q4874537,Bayil Stadium,Point(49.817664 40.332217),49.817664,40.332217,,,
http://www.wikidata.org/entity/Q23777444,Zagatala PFK,http://www.wikidata.org/entity/Q2042133,Zaqatala City Stadium,Point(46.652805555 41.639361111),46.65280556,41.63936111,,,
http://www.wikidata.org/entity/Q25429084,DIT F.C.,http://www.wikidata.org/entity/Q1500479,National Stadium,Point(125.580611 -8.557944),125.580611,-8.557944,,http://www.wikidata.org/entity/Q574,East Timor
http://www.wikidata.org/entity/Q25429086,Aitana FC,http://www.wikidata.org/entity/Q1500479,National Stadium,Point(125.580611 -8.557944),125.580611,-8.557944,,http://www.wikidata.org/entity/Q574,East Timor
http://www.wikidata.org/entity/Q25429089,ADR União,http://www.wikidata.org/entity/Q1500479,National Stadium,Point(125.580611 -8.557944),125.580611,-8.557944,,http://www.wikidata.org/entity/Q574,East Timor
http://www.wikidata.org/entity/Q25429093,Assalam F.C.,http://www.wikidata.org/entity/Q1500479,National Stadium,Point(125.580611 -8.557944),125.580611,-8.557944,,http://www.wikidata.org/entity/Q574,East Timor
http://www.wikidata.org/entity/Q25429102,AS Académica,http://www.wikidata.org/entity/Q1500479,National Stadium,Point(125.580611 -8.557944),125.580611,-8.557944,,http://www.wikidata.org/entity/Q574,East Timor
http://www.wikidata.org/entity/Q25430908,Rondoniense Social Clube,http://www.wikidata.org/entity/Q5401951,Estádio Aluízio Ferreira,Point(-63.910556 -8.757222),-63.910556,-8.757222,,http://www.wikidata.org/entity/Q172512,Porto Velho
http://www.wikidata.org/entity/Q25431387,Q25431387,http://www.wikidata.org/entity/Q9255300,Q9255300,Point(-41.94107222 -18.84941111),-41.94107222,-18.84941111,,http://www.wikidata.org/entity/Q462218,Governador Valadares
http://www.wikidata.org/entity/Q25435857,Toronto Atomic FC,http://www.wikidata.org/entity/Q2944351,Centennial Park Stadium,Point(-79.5844 43.6536),-79.5844,43.6536,,http://www.wikidata.org/entity/Q172,Toronto
http://www.wikidata.org/entity/Q25440144,Q25440144,http://www.wikidata.org/entity/Q10277448,Q10277448,Point(-44.99888889 -19.88722222),-44.99888889,-19.88722222,,http://www.wikidata.org/entity/Q737644,Betim
http://www.wikidata.org/entity/Q25442822,Q25442822,http://www.wikidata.org/entity/Q571349,Ronald Webster Park,Point(-63.05099167 18.21686667),-63.05099167,18.21686667,,,
http://www.wikidata.org/entity/Q25449158,Q25449158,http://www.wikidata.org/entity/Q9255402,Estádio Municipal Irmão Gino Maria Rossi,Point(-45.921667 -22.251389),-45.921667,-22.251389,,http://www.wikidata.org/entity/Q949798,Pouso Alegre
http://www.wikidata.org/entity/Q25450482,Al-Sawab Club,http://www.wikidata.org/entity/Q4116944,Prince Abdullah bin Jalawi Stadium,Point(49.612778 25.305833),49.612778,25.305833,,,
http://www.wikidata.org/entity/Q25455251,Beni Ebeid SC,http://www.wikidata.org/entity/Q4855679,Bani Ebid Stadium,Point(31.655361 31.014861),31.655361,31.014861,,,
http://www.wikidata.org/entity/Q25455265,Fayoum SC,http://www.wikidata.org/entity/Q5439093,Fayoum Stadium,Point(30.84 29.318),30.84,29.318,,,
http://www.wikidata.org/entity/Q25458311,Balassagyarmati VSE,http://www.wikidata.org/entity/Q30318728,Kövi Pál Sports Center,Point(19.289361111 48.081694444),19.28936111,48.08169444,,http://www.wikidata.org/entity/Q789233,Balassagyarmat
http://www.wikidata.org/entity/Q25464549,Depok United F.C.,http://www.wikidata.org/entity/Q44623477,Mahakam Stadium,Point(106.847222222 -6.385277777),106.8472222,-6.385277777,,http://www.wikidata.org/entity/Q10396,Depok
http://www.wikidata.org/entity/Q25487121,FC Inter Plachidol,http://www.wikidata.org/entity/Q5309428,Druzhba Stadium,Point(27.826806 43.556028),27.826806,43.556028,,,
http://www.wikidata.org/entity/Q25497856,FC Pakruojis,http://www.wikidata.org/entity/Q15703619,Pakruojis Stadium,Point(23.8648 55.9825),23.8648,55.9825,,,
http://www.wikidata.org/entity/Q25497952,DFK Dainava,http://www.wikidata.org/entity/Q4738800,Alytus Stadium,Point(24.05472222 54.39194444),24.05472222,54.39194444,30739,,
http://www.wikidata.org/entity/Q25535300,Pannemeatikos,http://www.wikidata.org/entity/Q107599223,Nemea Municipal Stadium,Point(22.654473 37.810605),22.654473,37.810605,,http://www.wikidata.org/entity/Q15261586,Nemea
http://www.wikidata.org/entity/Q25535744,Q25535744,http://www.wikidata.org/entity/Q59943503,Q59943503,Point(22.99277 41.11041),22.99277,41.11041,,http://www.wikidata.org/entity/Q3401703,Fyska
http://www.wikidata.org/entity/Q25591626,Knattspyrnufélagið Kári,http://www.wikidata.org/entity/Q2135947,Akranesvöllur,Point(-22.059753 64.317656),-22.059753,64.317656,,,
http://www.wikidata.org/entity/Q25706840,Atlético Guanare,http://www.wikidata.org/entity/Q5400465,Estadio Rafael Calles Pinto,Point(-69.765814 9.035267),-69.765814,9.035267,,,
http://www.wikidata.org/entity/Q26206604,Ethnikos Latsion FC,http://www.wikidata.org/entity/Q19798956,Latsia Municipal Stadium,Point(33.391035 35.113422),33.391035,35.113422,,http://www.wikidata.org/entity/Q2430447,Latsia
http://www.wikidata.org/entity/Q26212003,Troulloi FC 2015,http://www.wikidata.org/entity/Q20983194,Troulloi Community Stadium,Point(33.612047 35.028193),33.612047,35.028193,,http://www.wikidata.org/entity/Q7846552,Troulloi
http://www.wikidata.org/entity/Q26219076,AEK Karava FC,http://www.wikidata.org/entity/Q26207563,G.S. Praxander Stadium,Point(33.307194 35.334106),33.307194,35.334106,,http://www.wikidata.org/entity/Q56266884,Karavas
http://www.wikidata.org/entity/Q26219477,Th.O.I. Avgorou FC,http://www.wikidata.org/entity/Q28133329,Avgorou Community Stadium,Point(33.828056 35.020556),33.828056,35.020556,,http://www.wikidata.org/entity/Q3560533,Avgorou
http://www.wikidata.org/entity/Q26220941,Olympias Frenarou FC,http://www.wikidata.org/entity/Q19819723,Frenaros Community Stadium,Point(33.916338 35.032426),33.916338,35.032426,,http://www.wikidata.org/entity/Q1455222,Frenaros
http://www.wikidata.org/entity/Q26223027,FC CSKA 1948 Sofia,http://www.wikidata.org/entity/Q1327903,Vasil Levski National Stadium,Point(23.335444 42.687583),23.335444,42.687583,61955,http://www.wikidata.org/entity/Q472,Sofia
http://www.wikidata.org/entity/Q26262734,Revengers FC,http://www.wikidata.org/entity/Q16605697,Stade d’Amitié,Point(55.6893 -4.32167),55.6893,-4.32167,,,
http://www.wikidata.org/entity/Q26482602,VSK Aarhus,http://www.wikidata.org/entity/Q12340626,Vejlby/Risskov Centret,Point(10.2093 56.1909),10.2093,56.1909,,http://www.wikidata.org/entity/Q7918736,Vejlby
http://www.wikidata.org/entity/Q26604564,FC Ungheni,http://www.wikidata.org/entity/Q25059696,Stadionul Mircea Eliade,Point(28.180499 47.078931),28.180499,47.078931,,http://www.wikidata.org/entity/Q858713,Ungheni
http://www.wikidata.org/entity/Q26723835,FC Wimma,http://www.wikidata.org/entity/Q11869077,Kajaani sports park,Point(27.7272 64.2206),27.7272,64.2206,,,
